gene,coverage,RPKM,cohort,sample_id,subject_id
20a-HSDH-CLOSCI_00901_Clostridium-scindens-ATCC-35704,0,0,MetaHIT-Spanish,O2.UC44.2,O2.UC44.2
20a-HSDH-CLOSCI_00901_Clostridium-scindens-ATCC-35704,0.199430199430199,0.0494498634255299,MetaHIT-Spanish,O2.UC46.0,O2.UC46.0
20a-HSDH-CLOSCI_00901_Clostridium-scindens-ATCC-35704,0.128205128205128,0.0314654712605132,MetaHIT-Spanish,O2.UC46.2,O2.UC46.2
20a-HSDH-CLOSCI_00901_Clostridium-scindens-ATCC-35704,0,0,MetaHIT-Spanish,O2.UC47.0,O2.UC47.0
20a-HSDH-CLOSCI_00901_Clostridium-scindens-ATCC-35704,0,0,MetaHIT-Spanish,O2.UC47.2,O2.UC47.2
20a-HSDH-CLOSCI_00901_Clostridium-scindens-ATCC-35704,0,0,MetaHIT-Spanish,O2.UC48.0,O2.UC48.0
20a-HSDH-CLOSCI_00901_Clostridium-scindens-ATCC-35704,0.129154795821462,0.0336583391718839,MetaHIT-Spanish,O2.UC48.2,O2.UC48.2
20a-HSDH-CLOSCI_00901_Clostridium-scindens-ATCC-35704,0,0,MetaHIT-Spanish,O2.UC5.0,O2.UC5.0
20a-HSDH-CLOSCI_00901_Clostridium-scindens-ATCC-35704,0,0,MetaHIT-Spanish,O2.UC5.2,O2.UC5.2
20a-HSDH-CLOSCI_00901_Clostridium-scindens-ATCC-35704,0.133903133903134,0.0332808544080757,MetaHIT-Spanish,O2.UC9.0,O2.UC9.0
20a-HSDH-CLOSCI_00901_Clostridium-scindens-ATCC-35704,0.243114909781576,0.0652683099648928,MetaHIT-Spanish,O2.UC9.2,O2.UC9.2
20a-HSDH-CLOSCI_00901_Clostridium-scindens-ATCC-35704,0,0,MetaHIT-Spanish,V1.UC10.0,V1.UC10.0
20a-HSDH-CLOSCI_00901_Clostridium-scindens-ATCC-35704,0,0,MetaHIT-Spanish,V1.UC1.0,V1.UC1.0
20a-HSDH-CLOSCI_00901_Clostridium-scindens-ATCC-35704,0,0,MetaHIT-Spanish,V1.UC10.2,V1.UC10.2
20a-HSDH-CLOSCI_00901_Clostridium-scindens-ATCC-35704,0,0,MetaHIT-Spanish,V1.UC11.0,V1.UC11.0
20a-HSDH-CLOSCI_00901_Clostridium-scindens-ATCC-35704,0,0,MetaHIT-Spanish,V1.UC11.5,V1.UC11.5
20a-HSDH-CLOSCI_00901_Clostridium-scindens-ATCC-35704,0,0,MetaHIT-Spanish,V1.UC12.0,V1.UC12.0
20a-HSDH-CLOSCI_00901_Clostridium-scindens-ATCC-35704,0,0,MetaHIT-Spanish,V1.UC12.4,V1.UC12.4
20a-HSDH-CLOSCI_00901_Clostridium-scindens-ATCC-35704,0,0,MetaHIT-Spanish,V1.UC13.0,V1.UC13.0
20a-HSDH-CLOSCI_00901_Clostridium-scindens-ATCC-35704,0,0,MetaHIT-Spanish,V1.UC13.3,V1.UC13.3
20a-HSDH-CLOSCI_00901_Clostridium-scindens-ATCC-35704,0,0,MetaHIT-Spanish,V1.UC14.0,V1.UC14.0
20a-HSDH-CLOSCI_00901_Clostridium-scindens-ATCC-35704,0,0,MetaHIT-Spanish,V1.UC14.1,V1.UC14.1
20a-HSDH-CLOSCI_00901_Clostridium-scindens-ATCC-35704,0,0,MetaHIT-Spanish,V1.UC15.0,V1.UC15.0
20a-HSDH-CLOSCI_00901_Clostridium-scindens-ATCC-35704,0,0,MetaHIT-Spanish,V1.UC15.3,V1.UC15.3
20a-HSDH-CLOSCI_00901_Clostridium-scindens-ATCC-35704,0,0,MetaHIT-Spanish,V1.UC17.0,V1.UC17.0
20a-HSDH-CLOSCI_00901_Clostridium-scindens-ATCC-35704,0,0,MetaHIT-Spanish,V1.UC17.2,V1.UC17.2
20a-HSDH-CLOSCI_00901_Clostridium-scindens-ATCC-35704,0,0,MetaHIT-Spanish,V1.UC2.0,V1.UC2.0
20a-HSDH-CLOSCI_00901_Clostridium-scindens-ATCC-35704,0,0,MetaHIT-Spanish,V1.UC21.0,V1.UC21.0
20a-HSDH-CLOSCI_00901_Clostridium-scindens-ATCC-35704,0,0,MetaHIT-Spanish,V1.UC21.4,V1.UC21.4
20a-HSDH-CLOSCI_00901_Clostridium-scindens-ATCC-35704,0,0,MetaHIT-Spanish,V1.UC23.0,V1.UC23.0
20a-HSDH-CLOSCI_00901_Clostridium-scindens-ATCC-35704,0,0,MetaHIT-Spanish,V1.UC23.1,V1.UC23.1
20a-HSDH-CLOSCI_00901_Clostridium-scindens-ATCC-35704,0,0,MetaHIT-Spanish,V1.UC2.4,V1.UC2.4
20a-HSDH-CLOSCI_00901_Clostridium-scindens-ATCC-35704,0,0,MetaHIT-Spanish,V1.UC25.0,V1.UC25.0
20a-HSDH-CLOSCI_00901_Clostridium-scindens-ATCC-35704,0,0,MetaHIT-Spanish,V1.UC25.1,V1.UC25.1
20a-HSDH-CLOSCI_00901_Clostridium-scindens-ATCC-35704,0,0,MetaHIT-Spanish,V1.UC26.0,V1.UC26.0
20a-HSDH-CLOSCI_00901_Clostridium-scindens-ATCC-35704,0,0,MetaHIT-Spanish,V1.UC26.4,V1.UC26.4
20a-HSDH-CLOSCI_00901_Clostridium-scindens-ATCC-35704,0,0,MetaHIT-Spanish,V1.UC3.0,V1.UC3.0
20a-HSDH-CLOSCI_00901_Clostridium-scindens-ATCC-35704,0,0,MetaHIT-Spanish,V1.UC31.0,V1.UC31.0
20a-HSDH-CLOSCI_00901_Clostridium-scindens-ATCC-35704,0,0,MetaHIT-Spanish,V1.UC31.4,V1.UC31.4
20a-HSDH-CLOSCI_00901_Clostridium-scindens-ATCC-35704,0,0,MetaHIT-Spanish,V1.UC3.2,V1.UC3.2
20a-HSDH-CLOSCI_00901_Clostridium-scindens-ATCC-35704,0,0,MetaHIT-Spanish,V1.UC35.0,V1.UC35.0
20a-HSDH-CLOSCI_00901_Clostridium-scindens-ATCC-35704,0,0,MetaHIT-Spanish,V1.UC35.4,V1.UC35.4
20a-HSDH-CLOSCI_00901_Clostridium-scindens-ATCC-35704,0,0,MetaHIT-Spanish,V1.UC38.0,V1.UC38.0
20a-HSDH-CLOSCI_00901_Clostridium-scindens-ATCC-35704,0,0,MetaHIT-Spanish,V1.UC39.0,V1.UC39.0
20a-HSDH-CLOSCI_00901_Clostridium-scindens-ATCC-35704,0,0,MetaHIT-Spanish,V1.UC40.0,V1.UC40.0
20a-HSDH-CLOSCI_00901_Clostridium-scindens-ATCC-35704,0,0,MetaHIT-Spanish,V1.UC4.0,V1.UC4.0
20a-HSDH-CLOSCI_00901_Clostridium-scindens-ATCC-35704,0,0,MetaHIT-Spanish,V1.UC45.0,V1.UC45.0
20a-HSDH-CLOSCI_00901_Clostridium-scindens-ATCC-35704,0,0,MetaHIT-Spanish,V1.UC4.5,V1.UC4.5
20a-HSDH-CLOSCI_00901_Clostridium-scindens-ATCC-35704,0,0,MetaHIT-Spanish,V1.UC47.0,V1.UC47.0
20a-HSDH-CLOSCI_00901_Clostridium-scindens-ATCC-35704,0.0816714150047483,0.0188346616384375,MetaHIT-Spanish,V1.UC49.0,V1.UC49.0
20a-HSDH-CLOSCI_00901_Clostridium-scindens-ATCC-35704,0.617283950617284,0.245680571929459,MetaHIT-Spanish,V1.UC49.1,V1.UC49.1
20a-HSDH-CLOSCI_00901_Clostridium-scindens-ATCC-35704,0,0,MetaHIT-Spanish,V1.UC50.1,V1.UC50.1
20a-HSDH-CLOSCI_00901_Clostridium-scindens-ATCC-35704,0,0,MetaHIT-Spanish,V1.UC5.0,V1.UC5.0
20a-HSDH-CLOSCI_00901_Clostridium-scindens-ATCC-35704,0,0,MetaHIT-Spanish,V1.UC51.0,V1.UC51.0
20a-HSDH-CLOSCI_00901_Clostridium-scindens-ATCC-35704,0,0,MetaHIT-Spanish,V1.UC51.4,V1.UC51.4
20a-HSDH-CLOSCI_00901_Clostridium-scindens-ATCC-35704,0,0,MetaHIT-Spanish,V1.UC52.0,V1.UC52.0
20a-HSDH-CLOSCI_00901_Clostridium-scindens-ATCC-35704,0,0,MetaHIT-Spanish,V1.UC52.1,V1.UC52.1
20a-HSDH-CLOSCI_00901_Clostridium-scindens-ATCC-35704,0,0,MetaHIT-Spanish,V1.UC53.0,V1.UC53.0
20a-HSDH-CLOSCI_00901_Clostridium-scindens-ATCC-35704,0,0,MetaHIT-Spanish,V1.UC5.3,V1.UC5.3
20a-HSDH-CLOSCI_00901_Clostridium-scindens-ATCC-35704,0,0,MetaHIT-Spanish,V1.UC53.4,V1.UC53.4
20a-HSDH-CLOSCI_00901_Clostridium-scindens-ATCC-35704,0.598290598290598,0.0740653810696749,MetaHIT-Spanish,V1.UC54.0,V1.UC54.0
20a-HSDH-CLOSCI_00901_Clostridium-scindens-ATCC-35704,0.156695156695157,0.017814746512186,MetaHIT-Spanish,V1.UC55.0,V1.UC55.0
20a-HSDH-CLOSCI_00901_Clostridium-scindens-ATCC-35704,0,0,MetaHIT-Spanish,V1.UC55.4,V1.UC55.4
20a-HSDH-CLOSCI_00901_Clostridium-scindens-ATCC-35704,0,0,MetaHIT-Spanish,V1.UC56.0,V1.UC56.0
20a-HSDH-CLOSCI_00901_Clostridium-scindens-ATCC-35704,0,0,MetaHIT-Spanish,V1.UC58.0,V1.UC58.0
20b-HSDH-Bifido-HD-1-CL-100-DNA,0,0,Chinese,SRR1778450,SRR1778450
20b-HSDH-Bifido-HD-1-CL-100-DNA,0,0,Chinese,SRR413673,SRR413673
20b-HSDH-Bifido-HD-1-CL-100-DNA,0,0,Chinese,SRR413674,SRR413674
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.975141242937853,1.62585926071049,Chinese,SRR413675,SRR413675
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.100564971751412,0.0278647478820712,Chinese,SRR413676,SRR413676
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.0644067796610169,0.0186051542513538,Chinese,SRR413677,SRR413677
20b-HSDH-Bifido-HD-1-CL-100-DNA,0,0,Chinese,SRR413678,SRR413678
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.96271186440678,0.847433181930704,Chinese,SRR413679,SRR413679
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.183050847457627,0.0519844959219624,Chinese,SRR413680,SRR413680
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.996610169491525,5.43440352475132,Chinese,SRR413681,SRR413681
20b-HSDH-Bifido-HD-1-CL-100-DNA,0,0,Chinese,SRR413682,SRR413682
20b-HSDH-Bifido-HD-1-CL-100-DNA,0,0,Chinese,SRR413683,SRR413683
20b-HSDH-Bifido-HD-1-CL-100-DNA,0,0,Chinese,SRR413684,SRR413684
20b-HSDH-Bifido-HD-1-CL-100-DNA,0,0,Chinese,SRR413685,SRR413685
20b-HSDH-Bifido-HD-1-CL-100-DNA,0,0,Chinese,SRR413686,SRR413686
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.203389830508475,0.0643951795133794,Chinese,SRR413687,SRR413687
20b-HSDH-Bifido-HD-1-CL-100-DNA,1,51.408729639141,Chinese,SRR413689,SRR413689
20b-HSDH-Bifido-HD-1-CL-100-DNA,0,0,Chinese,SRR413690,SRR413690
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.970621468926554,2.55693868093505,Chinese,SRR413691,SRR413691
20b-HSDH-Bifido-HD-1-CL-100-DNA,0,0,Chinese,SRR413692,SRR413692
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.203389830508475,0.04544072713081,Chinese,SRR413694,SRR413694
20b-HSDH-Bifido-HD-1-CL-100-DNA,0,0,Chinese,SRR413695,SRR413695
20b-HSDH-Bifido-HD-1-CL-100-DNA,0,0,Chinese,SRR413696,SRR413696
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.524293785310734,0.201941997763266,Chinese,SRR413697,SRR413697
20b-HSDH-Bifido-HD-1-CL-100-DNA,0,0,Chinese,SRR413698,SRR413698
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.835028248587571,0.791601127153289,Chinese,SRR413699,SRR413699
20b-HSDH-Bifido-HD-1-CL-100-DNA,0,0,Chinese,SRR413700,SRR413700
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.992090395480226,10.9199984640032,Chinese,SRR413701,SRR413701
20b-HSDH-Bifido-HD-1-CL-100-DNA,0,0,Chinese,SRR413702,SRR413702
20b-HSDH-Bifido-HD-1-CL-100-DNA,0,0,Chinese,SRR413703,SRR413703
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.169491525423729,0.053552531621086,Chinese,SRR413704,SRR413704
20b-HSDH-Bifido-HD-1-CL-100-DNA,1,42.5401532626294,Chinese,SRR413705,SRR413705
20b-HSDH-Bifido-HD-1-CL-100-DNA,1,12.1400740047331,Chinese,SRR413706,SRR413706
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.977401129943503,2.47505490309628,Chinese,SRR413707,SRR413707
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.998870056497175,8.458972099746,Chinese,SRR413708,SRR413708
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.912994350282486,1.64313561455646,Chinese,SRR413709,SRR413709
20b-HSDH-Bifido-HD-1-CL-100-DNA,0,0,Chinese,SRR413710,SRR413710
20b-HSDH-Bifido-HD-1-CL-100-DNA,0,0,Chinese,SRR413711,SRR413711
20b-HSDH-Bifido-HD-1-CL-100-DNA,0,0,Chinese,SRR413712,SRR413712
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.979661016949153,1.79353909579206,Chinese,SRR413713,SRR413713
20b-HSDH-Bifido-HD-1-CL-100-DNA,0,0,Chinese,SRR413714,SRR413714
20b-HSDH-Bifido-HD-1-CL-100-DNA,1,13.5854764325338,Chinese,SRR413715,SRR413715
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.512994350282486,0.101732134973139,Chinese,SRR413716,SRR413716
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.0903954802259887,0.0395198615359368,Chinese,SRR413717,SRR413717
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.52090395480226,0.240948391034621,Chinese,SRR413718,SRR413718
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.340112994350282,0.208681781368099,Chinese,SRR413719,SRR413719
20b-HSDH-Bifido-HD-1-CL-100-DNA,0,0,Chinese,SRR413720,SRR413720
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.99774011299435,8.34729124182412,Chinese,SRR413721,SRR413721
20b-HSDH-Bifido-HD-1-CL-100-DNA,0,0,Chinese,SRR413723,SRR413723
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.951412429378531,2.07939991705698,Chinese,SRR413724,SRR413724
20b-HSDH-Bifido-HD-1-CL-100-DNA,0,0,Chinese,SRR413725,SRR413725
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.709604519774011,0.364897673079695,Chinese,SRR413726,SRR413726
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.945762711864407,1.94929863694068,Chinese,SRR413727,SRR413727
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.772881355932203,0.344796846938545,Chinese,SRR413728,SRR413728
20b-HSDH-Bifido-HD-1-CL-100-DNA,0,0,Chinese,SRR413729,SRR413729
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.20225988700565,0.0826768822470402,Chinese,SRR413730,SRR413730
20b-HSDH-Bifido-HD-1-CL-100-DNA,0,0,Chinese,SRR413731,SRR413731
20b-HSDH-Bifido-HD-1-CL-100-DNA,1,55.6120599405751,Chinese,SRR413732,SRR413732
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.702824858757062,0.249474253080945,Chinese,SRR413733,SRR413733
20b-HSDH-Bifido-HD-1-CL-100-DNA,0,0,Chinese,SRR413734,SRR413734
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.990960451977401,1.32721596383737,Chinese,SRR413735,SRR413735
20b-HSDH-Bifido-HD-1-CL-100-DNA,0,0,Chinese,SRR413736,SRR413736
20b-HSDH-Bifido-HD-1-CL-100-DNA,0,0,Chinese,SRR413737,SRR413737
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.127683615819209,0.0487400079206412,Chinese,SRR413738,SRR413738
20b-HSDH-Bifido-HD-1-CL-100-DNA,0,0,Chinese,SRR413739,SRR413739
20b-HSDH-Bifido-HD-1-CL-100-DNA,0,0,Chinese,SRR413740,SRR413740
20b-HSDH-Bifido-HD-1-CL-100-DNA,0,0,Chinese,SRR413741,SRR413741
20b-HSDH-Bifido-HD-1-CL-100-DNA,0,0,Chinese,SRR413742,SRR413742
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.944632768361582,0.916962082310309,Chinese,SRR413743,SRR413743
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.203389830508475,0.053281885112328,Chinese,SRR413744,SRR413744
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.894915254237288,0.779742937521912,Chinese,SRR413745,SRR413745
20b-HSDH-Bifido-HD-1-CL-100-DNA,0,0,Chinese,SRR413746,SRR413746
20b-HSDH-Bifido-HD-1-CL-100-DNA,0,0,Chinese,SRR413747,SRR413747
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.994350282485876,7.30690155104242,Chinese,SRR413748,SRR413748
20b-HSDH-Bifido-HD-1-CL-100-DNA,0,0,Chinese,SRR413749,SRR413749
20b-HSDH-Bifido-HD-1-CL-100-DNA,0,0,Chinese,SRR413750,SRR413750
20b-HSDH-Bifido-HD-1-CL-100-DNA,0,0,Chinese,SRR413751,SRR413751
20b-HSDH-Bifido-HD-1-CL-100-DNA,0,0,Chinese,SRR413752,SRR413752
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.978531073446328,2.09946518355376,Chinese,SRR413753,SRR413753
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.898305084745763,0.440219686716773,Chinese,SRR413754,SRR413754
20b-HSDH-Bifido-HD-1-CL-100-DNA,0,0,Chinese,SRR413755,SRR413755
20b-HSDH-Bifido-HD-1-CL-100-DNA,0,0,Chinese,SRR413756,SRR413756
20b-HSDH-Bifido-HD-1-CL-100-DNA,0,0,Chinese,SRR413757,SRR413757
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.979661016949153,3.32284888691054,Chinese,SRR413759,SRR413759
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.858757062146893,0.65566454636955,Chinese,SRR413760,SRR413760
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.964971751412429,3.21562682313451,Chinese,SRR413761,SRR413761
20b-HSDH-Bifido-HD-1-CL-100-DNA,0,0,Chinese,SRR413762,SRR413762
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.624858757062147,0.440444542826444,Chinese,SRR413763,SRR413763
20b-HSDH-Bifido-HD-1-CL-100-DNA,0,0,Chinese,SRR413764,SRR413764
20b-HSDH-Bifido-HD-1-CL-100-DNA,0,0,Chinese,SRR413765,SRR413765
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.943502824858757,0.570535140247656,Chinese,SRR413766,SRR413766
20b-HSDH-Bifido-HD-1-CL-100-DNA,0,0,Chinese,SRR413767,SRR413767
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.940112994350283,0.624979420757867,Chinese,SRR413769,SRR413769
20b-HSDH-Bifido-HD-1-CL-100-DNA,0,0,Chinese,SRR413770,SRR413770
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.196610169491525,0.0561449874602774,Chinese,SRR413771,SRR413771
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.832768361581921,0.38707307113724,Chinese,SRR413772,SRR413772
20b-HSDH-Bifido-HD-1-CL-100-DNA,0,0,Chinese,SRR413773,SRR413773
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.99774011299435,7.15096917581769,Chinese,SRR413556,SRR413556
20b-HSDH-Bifido-HD-1-CL-100-DNA,0,0,Chinese,SRR413557,SRR413557
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.512994350282486,0.35388689110007,Chinese,SRR413558,SRR413558
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.096045197740113,0.0226928844073082,Chinese,SRR413559,SRR413559
20b-HSDH-Bifido-HD-1-CL-100-DNA,0,0,Chinese,SRR413560,SRR413560
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.987570621468927,5.52196868375917,Chinese,SRR413561,SRR413561
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.238418079096045,0.0796269408387014,Chinese,SRR413562,SRR413562
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.549152542372881,0.219534938670525,Chinese,SRR413563,SRR413563
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.885875706214689,1.20332387753007,Chinese,SRR413564,SRR413564
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.996610169491525,6.6374890824935,Chinese,SRR413565,SRR413565
20b-HSDH-Bifido-HD-1-CL-100-DNA,0,0,Chinese,SRR413566,SRR413566
20b-HSDH-Bifido-HD-1-CL-100-DNA,0,0,Chinese,SRR413575,SRR413575
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.711864406779661,0.548112795283937,Chinese,SRR413576,SRR413576
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.859887005649718,0.819788608745744,Chinese,SRR413577,SRR413577
20b-HSDH-Bifido-HD-1-CL-100-DNA,0,0,Chinese,SRR413578,SRR413578
20b-HSDH-Bifido-HD-1-CL-100-DNA,0,0,Chinese,SRR413579,SRR413579
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.698305084745763,0.445807964362325,Chinese,SRR413580,SRR413580
20b-HSDH-Bifido-HD-1-CL-100-DNA,0,0,Chinese,SRR413581,SRR413581
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.583050847457627,0.361349660907755,Chinese,SRR413582,SRR413582
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.99774011299435,6.88512657095517,Chinese,SRR413583,SRR413583
20b-HSDH-Bifido-HD-1-CL-100-DNA,0,0,Chinese,SRR413584,SRR413584
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.496045197740113,0.204886587913771,Chinese,SRR413585,SRR413585
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.235028248587571,0.0883624764260345,Chinese,SRR413586,SRR413586
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.248587570621469,0.10477696774202,Chinese,SRR413587,SRR413587
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.984180790960452,3.29868505543742,Chinese,SRR413588,SRR413588
20b-HSDH-Bifido-HD-1-CL-100-DNA,0,0,Chinese,SRR413589,SRR413589
20b-HSDH-Bifido-HD-1-CL-100-DNA,0,0,Chinese,SRR413590,SRR413590
20b-HSDH-Bifido-HD-1-CL-100-DNA,0,0,Chinese,SRR413592,SRR413592
20b-HSDH-Bifido-HD-1-CL-100-DNA,0,0,Chinese,SRR413593,SRR413593
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.2,0.0482336808526749,Chinese,SRR413594,SRR413594
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.882485875706215,1.03588157157038,Chinese,SRR413595,SRR413595
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.613559322033898,0.483409129048294,Chinese,SRR413596,SRR413596
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.363841807909605,0.266768120361294,Chinese,SRR413597,SRR413597
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.195480225988701,0.0570372681631382,Chinese,SRR413598,SRR413598
20b-HSDH-Bifido-HD-1-CL-100-DNA,0,0,Chinese,SRR413599,SRR413599
20b-HSDH-Bifido-HD-1-CL-100-DNA,0,0,Chinese,SRR413600,SRR413600
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.101694915254237,0.0287673938542712,Chinese,SRR413601,SRR413601
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.990960451977401,1.66952808179378,Chinese,SRR413602,SRR413602
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.327683615819209,0.105066753764064,Chinese,SRR413603,SRR413603
20b-HSDH-Bifido-HD-1-CL-100-DNA,0,0,Chinese,SRR413604,SRR413604
20b-HSDH-Bifido-HD-1-CL-100-DNA,0,0,Chinese,SRR413605,SRR413605
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.151412429378531,0.105716169918879,Chinese,SRR413606,SRR413606
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.83728813559322,0.414698783026577,Chinese,SRR413607,SRR413607
20b-HSDH-Bifido-HD-1-CL-100-DNA,0,0,Chinese,SRR413608,SRR413608
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.543502824858757,0.292992870497202,Chinese,SRR413609,SRR413609
20b-HSDH-Bifido-HD-1-CL-100-DNA,0,0,Chinese,SRR413610,SRR413610
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.203389830508475,0.0511048772376794,Chinese,SRR413611,SRR413611
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.404519774011299,0.173737170186905,Chinese,SRR413612,SRR413612
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.977401129943503,0.840230311952417,Chinese,SRR413613,SRR413613
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.432768361581921,0.142169545637996,Chinese,SRR413614,SRR413614
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.593220338983051,0.175052669912968,Chinese,SRR413616,SRR413616
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.989830508474576,1.61350953532551,Chinese,SRR413617,SRR413617
20b-HSDH-Bifido-HD-1-CL-100-DNA,0,0,Chinese,SRR413618,SRR413618
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.701694915254237,0.281162607325057,Chinese,SRR413619,SRR413619
20b-HSDH-Bifido-HD-1-CL-100-DNA,0,0,Chinese,SRR413620,SRR413620
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.357062146892655,0.115112679714953,Chinese,SRR413621,SRR413621
20b-HSDH-Bifido-HD-1-CL-100-DNA,0,0,Chinese,SRR413622,SRR413622
20b-HSDH-Bifido-HD-1-CL-100-DNA,0,0,Chinese,SRR413623,SRR413623
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.531073446327684,0.200376206427756,Chinese,SRR413624,SRR413624
20b-HSDH-Bifido-HD-1-CL-100-DNA,0,0,Chinese,SRR413625,SRR413625
20b-HSDH-Bifido-HD-1-CL-100-DNA,0,0,Chinese,SRR413627,SRR413627
20b-HSDH-Bifido-HD-1-CL-100-DNA,0,0,Chinese,SRR413628,SRR413628
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.771751412429379,0.503363433406442,Chinese,SRR413629,SRR413629
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.909604519774011,0.486914854012755,Chinese,SRR413630,SRR413630
20b-HSDH-Bifido-HD-1-CL-100-DNA,0,0,Chinese,SRR413635,SRR413635
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.101694915254237,0.0256275759343319,Chinese,SRR413636,SRR413636
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.990960451977401,0.917162699240503,Chinese,SRR413637,SRR413637
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.959322033898305,1.32964660378453,Chinese,SRR413638,SRR413638
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.989830508474576,4.94349763346771,Chinese,SRR413639,SRR413639
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.470056497175141,0.191321335749915,Chinese,SRR413640,SRR413640
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.832768361581921,1.16368550967228,Chinese,SRR413641,SRR413641
20b-HSDH-Bifido-HD-1-CL-100-DNA,0.848587570621469,2.52079152087435,Chinese,SRR413642,SRR413642
20b-HSDH-Bifido-HD-1-CL-100-DNA,1,13.8659507320683,Chinese,SRR413643,SRR413643
